NAME,CBSA,GEOID,year,geoyearID,total,child,taxbase,O65,Pchild,Ptaxbase,PO65,homevalue,State,MetroMicro,CBSAFIPS,popdensity,O65popdensity,tbpopdensity,childpopdensity
"Sandusky, OH","Sandusky, OH Micro Area",310M200US41780,2013,310M200US417802013,76048,16053,45766,14229,21.1,60.2,18.7,123600, OH, Micro,41780,302.52455755744757,56.604012327542094,182.06052626202063,63.860018967884834
"Sandusky, OH","Sandusky, OH Micro Area",310M200US41780,2014,310M200US417802014,75828,15928,45261,14639,21.0,59.7,19.3,128100, OH, Micro,41780,301.6493813179325,58.23502259209282,180.05159898495205,63.36275974088766
"Sandusky, OH","Sandusky, OH Micro Area",310M200US41780,2015,310M200US417802015,75550,15712,44720,15118,20.8,59.2,20.0,136300, OH, Micro,41780,300.5434767970908,60.14051994994598,177.89946105050828,62.50349579663654
"Sandusky, OH","Sandusky, OH Micro Area",310M300US41780,2016,310M300US417802016,75107,15351,43559,16197,20.4,58.0,21.6,123900, OH, Micro,41780,298.7811900966128,64.43286159738557,173.28091735015855,61.06741114906871
"Sandusky, OH","Sandusky, OH Micro Area",310M300US41780,2017,310M300US417802017,74817,15314,43460,16043,20.5,58.1,21.4,152100, OH, Micro,41780,297.6275486899794,63.82023822972506,172.8870880423768,60.92022241787755
"Sandusky, OH","Sandusky, OH Micro Area",310M400US41780,2018,310M400US417802018,74615,15144,43314,16157,20.3,58.0,21.7,139700, OH, Micro,41780,296.82397777915196,64.27373864474647,172.3062892652441,60.2439498691614
"Sandusky, OH","Sandusky, OH Micro Area",310M500US41780,2019,310M500US417802019,74266,15082,43146,16038,20.3,58.1,21.6,141300, OH, Micro,41780,295.43563001737584,63.80034786064517,171.6379728641599,59.9973092925708
"San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Fremont, CA Metro Area",310M100US41860,2010,310M100US418602010,4345320,921385,2873728,550207,21.2,66.1,12.7,588300, CA, Metro,41860,1758.9850535475493,222.72373251158407,1163.2847753355545,372.9765457004107
"San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Fremont, CA Metro Area",310M100US41860,2011,310M100US418602011,4391037,923418,2899340,568279,21.0,66.0,12.9,561200, CA, Metro,41860,1777.4912900716797,230.03927610508498,1173.6525100919039,373.7995038746907
"San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Fremont, CA Metro Area",310M100US41860,2012,310M100US418602012,4455560,927905,2935476,592179,20.8,65.9,13.3,557700, CA, Metro,41860,1803.6101933078162,239.71399345151434,1188.280358879794,375.6158409765078
"San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Hayward, CA Metro Area",310M200US41860,2013,310M200US418602013,4516276,931152,2966290,618834,20.6,65.7,13.7,602800, CA, Metro,41860,1828.1880233666363,250.5039344920614,1200.7538626585754,376.9302262159997
"San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Hayward, CA Metro Area",310M200US41860,2014,310M200US418602014,4594060,936308,3014687,643065,20.4,65.6,14.0,657300, CA, Metro,41860,1859.6749779304298,260.31264060174044,1220.3449628851504,379.017374443539
"San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Hayward, CA Metro Area",310M200US41860,2015,310M200US418602015,4656132,939398,3049397,667337,20.2,65.5,14.3,718400, CA, Metro,41860,1884.801716638696,270.1379435068674,1234.3955670313662,380.2682061004623
"San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Hayward, CA Metro Area",310M300US41860,2016,310M300US418602016,4679166,939702,3054787,684677,20.1,65.3,14.6,796100, CA, Metro,41860,1894.1258772812757,277.15717358164085,1236.577438432925,380.39126526670975
"San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Hayward, CA Metro Area",310M300US41860,2017,310M300US418602017,4727357,937792,3074498,715067,19.8,65.0,15.1,849500, CA, Metro,41860,1913.6335887307225,289.4590422074981,1244.556449044451,379.6180974787734
"San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Hayward, CA Metro Area",310M400US41860,2018,310M400US418602018,4729484,931321,3066007,732156,19.7,64.8,15.5,910300, CA, Metro,41860,1914.4945980945658,296.37666751013955,1241.1192931871901,376.99863739723594
"San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Berkeley, CA Metro Area",310M500US41860,2019,310M500US418602019,4731803,924120,3054854,752829,19.5,64.6,15.9,940900, CA, Metro,41860,1915.4333290370917,304.7450956148565,1236.604560025486,374.083673396749
"San Germán, PR","San Germ?n-Cabo Rojo, PR Metro Area",310M100US41900,2010,310M100US419002010,138101,33707,80434,23960,24.4,58.2,17.3,110600, PR, Metro,41900,624.5201174157561,108.35187300078577,363.7385038791821,152.42974053578823
"San Germán, PR","San Germ?n-Cabo Rojo, PR Metro Area",310M100US41900,2011,310M100US419002011,133657,30171,79037,24449,22.6,59.1,18.3,104200, PR, Metro,41900,604.4234678491663,110.56322800485022,357.4209927530511,136.43924709126492
"San Germán, PR","San Germán-Cabo Rojo, PR Metro Area",310M100US41900,2012,310M100US419002012,136182,29585,80570,26027,21.7,59.2,19.1,106600, PR, Metro,41900,615.8420187392742,117.6992570363711,364.3535228578176,133.78923884508544
"San Germán, PR","San Germán, PR Metro Area",310M200US41900,2013,310M200US419002013,134623,28465,79352,26806,21.1,58.9,19.9,98500, PR, Metro,41900,608.7919114768273,121.22204956840832,358.8454852403319,128.7243766680871
"San Germán, PR","San Germán, PR Metro Area",310M200US41900,2014,310M200US419002014,132743,26316,78187,28240,19.8,58.9,21.3,114500, PR, Metro,41900,600.2901785368658,127.70688203431511,353.5771241365792,119.00617236597155
"San Germán, PR","San Germán, PR Metro Area",310M200US41900,2015,310M200US419002015,128611,25859,74553,28199,20.1,58.0,21.9,100900, PR, Metro,41900,581.6044548624399,127.52147190105,337.1434552515685,116.93952770982133
"San Germán, PR","San Germán, PR Metro Area",310M300US41900,2016,310M300US419002016,128367,25056,74358,28953,19.5,57.9,22.6,87800, PR, Metro,41900,580.5010384595938,130.93120947377923,336.2616265689661,113.30820241684843
"San Germán, PR","San Germán, PR Metro Area",310M300US41900,2017,310M300US419002017,123820,22003,72214,29603,17.8,58.3,23.9,94200, PR, Metro,41900,559.938602460655,133.8706384157872,326.5660332587122,99.50193078615565
"San Germán, PR","San Germán, PR Metro Area",310M400US41900,2018,310M400US419002018,118510,20313,69833,28364,17.1,58.9,23.9,93700, PR, Metro,41900,535.9257291036362,128.26763463248278,315.7986789342184,91.85941553693495
"San Germán, PR","San Germán, PR Metro Area",310M500US41900,2019,310M500US419002019,116646,19534,66526,30586,16.7,57.0,26.2,94500, PR, Metro,41900,527.4963513376317,138.31595941577768,300.8437689169564,88.33662300489772
"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M100US41940,2010,310M100US419402010,1843255,446079,1193869,203307,24.2,64.8,11.0,631400, CA, Metro,41940,687.8535544115764,75.86874446929718,445.5200366481004,166.46477329417883
"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M100US41940,2011,310M100US419402011,1865450,447755,1207683,210012,24.0,64.7,11.3,618100, CA, Metro,41940,696.1361358450541,78.37087145787424,450.67505263918224,167.09021174799764
"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M100US41940,2012,310M100US419402012,1894388,450121,1224890,219377,23.8,64.7,11.6,624200, CA, Metro,41940,706.9350248525774,81.8656394292425,457.09624564327555,167.97313978005928
"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M200US41940,2013,310M200US419402013,1919641,451538,1238812,229291,23.5,64.5,11.9,672900, CA, Metro,41940,716.3587702429631,85.56527954329964,462.2915643509519,168.5019263487116
"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M200US41940,2014,310M200US419402014,1952872,453560,1261499,237813,23.2,64.6,12.2,735400, CA, Metro,41940,728.7596922351189,88.74546242124948,470.7577470489158,169.25648276495363
"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M200US41940,2015,310M200US419402015,1976836,452154,1278256,246426,22.9,64.7,12.5,823700, CA, Metro,41940,737.702417239483,91.95960406966326,477.0110120671986,168.73180110262115
"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M300US41940,2016,310M300US419402016,1978816,448714,1277221,252881,22.7,64.5,12.8,911900, CA, Metro,41940,738.4413003770493,94.36843773279001,476.6247776998343,167.448084944425
"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M300US41940,2017,310M300US419402017,1998463,445497,1290306,262660,22.3,64.6,13.1,957700, CA, Metro,41940,745.7730362375376,98.01769945110398,481.507750353903,166.24758643253054
"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M400US41940,2018,310M400US419402018,1999107,439638,1290277,269192,22.0,64.5,13.5,1091100, CA, Metro,41940,746.0133598438975,100.45526745846944,481.49692832815083,164.0611640572773
"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M500US41940,2019,310M500US419402019,1990660,431307,1283572,275781,21.7,64.5,13.9,1116400, CA, Metro,41940,742.8611649635827,102.91410634403756,478.99480133957377,160.95225727997146
"San Juan-Bayamón-Caguas, PR","San Juan-Caguas-Guaynabo, PR Metro Area",310M100US41980,2010,310M100US419802010,2476268,595246,1520626,360396,24.0,61.4,14.6,133000, PR, Metro,41980,1721.8675941326028,250.60057855410378,1057.363997836859,413.9030177416399
"San Juan-Bayamón-Caguas, PR","San Juan-Caguas-Guaynabo, PR Metro Area",310M100US41980,2011,310M100US419802011,2472829,580959,1520587,371283,23.5,61.5,15.0,133000, PR, Metro,41980,1719.47629292602,258.17083044013617,1057.336879271271,403.96858321461275
"San Juan-Bayamón-Caguas, PR","San Juan-Caguas-Guaynabo, PR Metro Area",310M100US41980,2012,310M100US419802012,2445789,563280,1496359,386150,23.0,61.2,15.8,140000, PR, Metro,41980,1700.6740874517557,268.5085667118036,1040.4899919106765,391.67552882927555
"San Juan-Bayamón-Caguas, PR","San Juan-Carolina-Caguas, PR Metro Area",310M200US41980,2013,310M200US419802013,2288977,514609,1400211,374157,22.5,61.2,16.3,135200, PR, Metro,41980,1591.6352026577345,260.1692601196124,973.6336882146867,357.83225432343534
"San Juan-Bayamón-Caguas, PR","San Juan-Carolina-Caguas, PR Metro Area",310M200US41980,2014,310M200US419802014,2244470,486855,1374531,383084,21.7,61.2,17.1,133800, PR, Metro,41980,1560.687356539277,266.3766302478948,955.7771557968202,338.53357049456207
"San Juan-Bayamón-Caguas, PR","San Juan-Carolina-Caguas, PR Metro Area",310M200US41980,2015,310M200US419802015,2200767,466391,1344967,389409,21.2,61.1,17.7,126500, PR, Metro,41980,1530.2985700806316,270.7747053079807,935.2198923855351,324.3039723871159
"San Juan-Bayamón-Caguas, PR","San Juan-Carolina-Caguas, PR Metro Area",310M300US41980,2016,310M300US419802016,2160992,440646,1317728,402618,20.4,61.0,18.6,124200, PR, Metro,41980,1502.6411099201707,279.9595548682454,916.279312691989,306.40224235993634
"San Juan-Bayamón-Caguas, PR","San Juan-Carolina-Caguas, PR Metro Area",310M300US41980,2017,310M300US419802017,2116599,412737,1290779,413083,19.5,61.0,19.5,121800, PR, Metro,41980,1471.7725334549705,287.23636996766015,897.5403838707631,286.99577961654717
"San Juan-Bayamón-Caguas, PR","San Juan-Carolina-Caguas, PR Metro Area",310M400US41980,2018,310M400US419802018,2024604,374977,1237444,412183,18.5,61.1,20.4,121700, PR, Metro,41980,1407.804009320172,286.6105569156321,860.4540070597466,260.73944534479347
"San Juan-Bayamón-Caguas, PR","San Juan-Bayamón-Caguas, PR Metro Area",310M500US41980,2019,310M500US419802019,2031885,364646,1244229,423010,17.9,61.2,20.8,120900, PR, Metro,41980,1412.866836911079,294.13908793152933,865.1719421242022,253.55580685534727
"San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles, CA Metro Area",310M100US42020,2010,310M100US420202010,270113,50809,178557,40747,18.8,66.1,15.1,425200, CA, Metro,42020,81.8375892673161,12.34533787664914,54.09837522371808,15.393876166948884
"San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles, CA Metro Area",310M100US42020,2011,310M100US420202011,271969,49584,179541,42844,18.2,66.0,15.8,402200, CA, Metro,42020,82.39991157568386,12.980677251997834,54.39650299927512,15.0227313244109
"San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles, CA Metro Area",310M100US42020,2012,310M100US420202012,274804,51323,178562,44919,18.7,65.0,16.3,410900, CA, Metro,42020,83.25884678270033,13.609351168949928,54.099890100626396,15.549605513124005
"San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",310M200US42020,2013,310M200US420202013,276443,49825,179696,46922,18.0,65.0,17.0,436000, CA, Metro,42020,83.75542343324707,14.216210858422238,54.44346418343299,15.095748391391844
"San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",310M200US42020,2014,310M200US420202014,279083,50937,178894,49252,18.3,64.1,17.6,459900, CA, Metro,42020,84.55527844083913,14.922143497698565,54.20047792733873,15.432657015801833
"San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",310M200US42020,2015,310M200US420202015,281401,51012,179378,51011,18.1,63.7,18.1,508200, CA, Metro,42020,85.2575753755355,15.455077194044943,54.347118012063945,15.455380169426608
"San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",310M300US42020,2016,310M300US420202016,282887,50693,178040,54154,17.9,62.9,19.1,547200, CA, Metro,42020,85.70779679268769,16.407328818613827,53.94173695139797,15.358731022675899
"San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",310M300US42020,2017,310M300US420202017,283405,50790,177509,55106,17.9,62.6,19.4,574400, CA, Metro,42020,85.86473804038947,16.69576138195763,53.78085702373456,15.388119634697274
"San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",310M400US42020,2018,310M400US420202018,284010,49675,176741,57594,17.5,62.2,20.3,593100, CA, Metro,42020,86.04803814629598,17.449564131536814,53.548171930616874,15.050302084142293
"San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles, CA Metro Area",310M500US42020,2019,310M500US420202019,283111,49101,174386,59624,17.3,61.6,21.1,637000, CA, Metro,42020,85.77566327818035,18.064604156314044,52.834664906798956,14.876394215067354
"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA Metro Area",310M100US42100,2010,310M100US421002010,263054,55519,178083,29452,21.1,67.7,11.2,558000, CA, Metro,42100,591.0077020909366,66.17028762908856,400.10197378279844,124.73544067904959
"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA Metro Area",310M100US42100,2011,310M100US421002011,264298,54967,178646,30685,20.8,67.6,11.6,532200, CA, Metro,42100,593.8026171327193,68.94048879188452,401.3668750436696,123.49525329716526
"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA Metro Area",310M100US42100,2012,310M100US421002012,266776,55330,179010,32436,20.7,67.1,12.2,545700, CA, Metro,42100,599.3699800535696,72.87448898333277,402.18467976650635,124.31081130373049
"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA Metro Area",310M200US42100,2013,310M200US421002013,269419,56183,179368,33868,20.9,66.6,12.6,535500, CA, Metro,42100,605.3080511592223,76.0917866841631,402.98900419171395,126.2272602833452
"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA Metro Area",310M200US42100,2014,310M200US421002014,271804,54224,181313,36267,19.9,66.7,13.3,615200, CA, Metro,42100,610.6664694668202,81.48165901956251,407.3588673398389,121.82594310741881
"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA Metro Area",310M200US42100,2015,310M200US421002015,274146,54187,180862,39097,19.8,66.0,14.3,668300, CA, Metro,42100,615.9282789747425,87.83986606799117,406.3455983013791,121.7428146053722
"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA Metro Area",310M300US42100,2016,310M300US421002016,274673,54156,179671,40846,19.7,65.4,14.9,712800, CA, Metro,42100,617.1122984498386,91.76937282689636,403.66975922198736,121.6731664009548
"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA Metro Area",310M300US42100,2017,310M300US421002017,275897,53426,179473,42998,19.4,65.1,15.6,775000, CA, Metro,42100,619.8622791661908,96.60430624322798,403.22490940022453,120.03306352273822
"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA Metro Area",310M400US42100,2018,310M400US421002018,274255,52617,176289,45349,19.2,64.3,16.5,815100, CA, Metro,42100,616.1731710483392,101.88633619759396,396.0713647916744,118.2154700590708
"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA Metro Area",310M500US42100,2019,310M500US421002019,273213,51849,173281,48083,19.0,63.4,17.6,839500, CA, Metro,42100,613.8320926934053,108.02885848395579,389.3132422469135,116.4899919625361
"Santa Fe, NM","Santa Fe, NM Metro Area",310M100US42140,2010,310M100US421402010,144606,30635,92455,21516,21.2,63.9,14.9,284800, NM, Metro,42140,75.69539276229968,11.262755837749745,48.39645338255962,16.036183541990308
"Santa Fe, NM","Santa Fe, NM Metro Area",310M100US42140,2011,310M100US421402011,145648,29659,92745,23244,20.4,63.7,16.0,292300, NM, Metro,42140,76.24083762114589,12.167293952995681,48.54825665421547,15.525287013934733
"Santa Fe, NM","Santa Fe, NM Metro Area",310M100US42140,2012,310M100US421402012,146375,29651,91491,25233,20.3,62.5,17.2,270200, NM, Metro,42140,76.6213927194004,13.20845501273189,47.89183836919325,15.52109933747526
"Santa Fe, NM","Santa Fe, NM Metro Area",310M200US42140,2013,310M200US421402013,147423,29641,90535,27247,20.1,61.4,18.5,263900, NM, Metro,42140,77.16997833559122,14.262702561403946,47.391411032286356,15.51586474190092
"Santa Fe, NM","Santa Fe, NM Metro Area",310M200US42140,2014,310M200US421402014,148164,28750,90385,29029,19.4,61.0,19.6,269300, NM, Metro,42140,77.5578618676498,15.195507492751318,47.312892098671256,15.049462276227235
"Santa Fe, NM","Santa Fe, NM Metro Area",310M200US42140,2015,310M200US421402015,148686,28617,88865,31204,19.2,59.8,21.0,286200, NM, Metro,42140,77.83110775663036,16.33403203017025,46.51723357137159,14.979842155088514
"Santa Fe, NM","Santa Fe, NM Metro Area",310M300US42140,2016,310M300US421402016,148651,27779,87931,32941,18.7,59.2,22.2,278000, NM, Metro,42140,77.81278667212017,17.24328128143309,46.028322344728245,14.54118304595883
"Santa Fe, NM","Santa Fe, NM Metro Area",310M300US42140,2017,310M300US421402017,148750,27222,87358,34170,18.3,58.7,23.0,292600, NM, Metro,42140,77.86460916830613,17.886613077519463,45.72838001831857,14.249616072468097
"Santa Fe, NM","Santa Fe, NM Metro Area",310M400US42140,2018,310M400US421402018,150056,26881,86607,36568,17.9,57.7,24.4,296100, NM, Metro,42140,78.54824735031492,19.141869096246175,45.335261890685636,14.071116363383107
"Santa Fe, NM","Santa Fe, NM Metro Area",310M500US42140,2019,310M500US421402019,150358,26228,86194,37936,17.4,57.3,25.2,314700, NM, Metro,42140,78.70633213665998,19.857961770815873,45.1190730934654,13.72929727237871
"Santa Rosa-Petaluma, CA","Santa Rosa-Petaluma, CA Metro Area",310M100US42220,2010,310M100US422202010,485120,106891,310395,67834,22.0,64.0,14.0,414000, CA, Metro,42220,307.89872638947793,43.05326971863425,197.00326759907242,67.84218907177129
"Santa Rosa-Petaluma, CA","Santa Rosa-Petaluma, CA Metro Area",310M100US42220,2011,310M100US422202011,488116,105593,312795,69728,21.6,64.1,14.3,398900, CA, Metro,42220,309.80024474424147,44.25536443289396,198.5265132771206,67.01836703422688
"Santa Rosa-Petaluma, CA","Santa Rosa-Petaluma, CA Metro Area",310M100US42220,2012,310M100US422202012,491829,104962,312134,74733,21.3,63.5,15.2,380100, CA, Metro,42220,312.1568327453219,47.43196635732366,198.10698602995816,66.61788035804004
"Santa Rosa-Petaluma, CA","Santa Rosa, CA Metro Area",310M200US42220,2013,310M200US422202013,495025,103637,312189,79199,20.9,63.1,16.0,406900, CA, Metro,42220,314.1852882399227,50.26647268989171,198.14189374341345,65.7769218066176
"Santa Rosa-Petaluma, CA","Santa Rosa, CA Metro Area",310M200US42220,2014,310M200US422202014,500292,103225,314531,82536,20.6,62.9,16.5,469400, CA, Metro,42220,317.52817781753936,52.3844188680779,199.62832765090883,65.51543129855264
"Santa Rosa-Petaluma, CA","Santa Rosa, CA Metro Area",310M200US42220,2015,310M200US422202015,502146,102140,312390,87616,20.3,62.2,17.4,512100, CA, Metro,42220,318.7048851038316,55.60862221994661,198.26946556894998,64.82679731493502
"Santa Rosa-Petaluma, CA","Santa Rosa, CA Metro Area",310M300US42220,2016,310M300US422202016,503070,100683,310292,92095,20.0,61.7,18.3,565200, CA, Metro,42220,319.29133468988016,58.45137946660408,196.93789497205617,63.90206025121992
"Santa Rosa-Petaluma, CA","Santa Rosa, CA Metro Area",310M300US42220,2017,310M300US422202017,504217,99696,309578,94943,19.8,61.4,18.8,628400, CA, Metro,42220,320.0193191868474,60.25896433788795,196.48472938283683,63.27562546612259
"Santa Rosa-Petaluma, CA","Santa Rosa, CA Metro Area",310M400US42220,2018,310M400US422202018,499942,98257,303655,98030,19.7,60.7,19.6,655200, CA, Metro,42220,317.306037822824,62.21823909127746,192.72548598655368,62.362312744992856
"Santa Rosa-Petaluma, CA","Santa Rosa-Petaluma, CA Metro Area",310M500US42220,2019,310M500US422202019,494336,95477,296757,102102,19.3,60.0,20.7,664600, CA, Metro,42220,313.7479897931831,64.80267925836593,188.34742403356347,60.59788650125368
"Savannah, GA","Savannah, GA Metro Area",310M100US42340,2010,310M100US423402010,348689,83581,224701,40407,24.0,64.4,11.6,172900, GA, Metro,42340,258.3885649090772,29.94274766993247,166.5098954186526,61.93592182049213
"Savannah, GA","Savannah, GA Metro Area",310M100US42340,2011,310M100US423402011,355576,83999,229575,42002,23.6,64.6,11.8,162100, GA, Metro,42340,263.4920297345486,31.124688485472902,170.12166942175233,62.24567182732342
"Savannah, GA","Savannah, GA Metro Area",310M100US42340,2012,310M100US423402012,361941,86024,232587,43330,23.8,64.3,12.0,171700, GA, Metro,42340,268.20867756584323,32.10877463157804,172.35364793987634,63.746254994388856
"Savannah, GA","Savannah, GA Metro Area",310M200US42340,2013,310M200US423402013,366047,87129,232935,45983,23.8,63.6,12.6,169300, GA, Metro,42340,271.2513415085448,34.07472383761488,172.61152593599425,64.56509173493568
"Savannah, GA","Savannah, GA Metro Area",310M200US42340,2014,310M200US423402014,372708,86439,238574,47695,23.2,64.0,12.8,165400, GA, Metro,42340,276.1873338422845,35.3433650139191,176.7901869133187,64.05378191504671
"Savannah, GA","Savannah, GA Metro Area",310M200US42340,2015,310M200US423402015,379199,88247,241613,49339,23.3,63.7,13.0,173600, GA, Metro,42340,280.9973512928632,36.5616162369589,179.04217320700357,65.3935618489007
"Savannah, GA","Savannah, GA Metro Area",310M300US42340,2016,310M300US423402016,384024,88989,242150,52885,23.2,63.1,13.8,177300, GA, Metro,42340,284.57281488846354,39.18930409395349,179.4401056320476,65.94340516246245
"Savannah, GA","Savannah, GA Metro Area",310M300US42340,2017,310M300US423402017,387543,88834,244527,54182,22.9,63.1,14.0,185000, GA, Metro,42340,287.18049496989727,40.150418349599846,181.20153091012887,65.82854571016856
"Savannah, GA","Savannah, GA Metro Area",310M400US42340,2018,310M400US423402018,389494,88800,245487,55207,22.8,63.0,14.2,205600, GA, Metro,42340,288.6262420113514,40.909972792188526,181.91291848562653,65.80335073353635
"Savannah, GA","Savannah, GA Metro Area",310M500US42340,2019,310M500US423402019,393353,88264,245518,59571,22.4,62.4,15.1,201000, GA, Metro,42340,291.48587185910725,44.14382214580511,181.93589037608533,65.4061593372168
